class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,8970,24,22,0,0,0,0,0,2406,172260,193074,192672,131328,984,0,279394,0,0,0,4024,5134,734464,701688,124880,16238,0,0,0,0,12,8,38966,16878,9294,26930,8426,64196,237476,147642,142916,0,1860,4976,2896,4014,18130,660800,48,0,0,0,218354,342520,69802,34350,14962,8810,3748,178,0,0,863588,90,260,1954,2,279394,3332,99108,25370,,,,122960,8970.17,863588,863588,859438,2694,178,85184,861140,692724,1209600,10390,0,24,0,610951.68,993.6,76472.64,42,238,0,0,13322,213952,183486,195720,83410,2292,522,20,2,14,863588,4804,146,760,39656,10544,189904,431936,14488,486,0,26,94,511772,422490,0,1980,0,96,620464,626,96,0,0,0,1000,0,0,0,0,2522,446,142,0,0,6956,1210,273380,27762,57812,712,0,0,7970220,449.48,434,84710,79546,366586,120102,37466,4158,156,0,0,0,0,0
neg,3876,20,,0,0,,,,,,,,,,,150754,0,0,0,3534,5468,330106,300676,160206,18404,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494088,70,16,118,0,150754,2610,130060,28898,,,,157860,3875.91,494088,494088,,,0,48536,491840,,1209600,6542,,,,187374.72,14734.08,124104.96,,,,,,,,,,,,,,50,494088,,,,,,,,,,,,,,,,,,,,542,90,0,0,1110,16700,0,0,0,0,2262,0,0,0,0,0,0,0,0,0,0,0,0,2875880,,,,,,,,,,,,,0,0
neg,40552,2104,1420,0,0,0,0,0,0,1158,232508,1584442,746274,74384,4184,1131500,0,0,0,0,0,2384880,2083576,440612,243484,0,0,0,0,298,372,0,0,0,0,0,0,1154858,540294,947798,0,2138,1020,1940,30476,1991960,615406,10,0,0,0,939538,721470,268736,204848,161588,138206,202794,5770,0,0,2826156,28,12,700,28,1131500,32302,236934,201456,197960,173580,,62680,40552.48,2826156,2826156,2826386,14427,2876,36646,399860,2642950,1209600,62350,4,144,0,2265482.88,0.0,374868.48,0,0,0,0,0,16010,952302,1196490,448600,26026,3466,56,6,14,2826156,4714,592,101258,211434,174054,1873290,265772,11810,26,0,1684,616,2247500,234812,0,26,0,30,2322280,2276,496,0,0,0,0,0,0,0,0,18360,22984,13852,0,0,42714,7098,5927580,599292,0,0,0,0,839780,1263.16,1370,404054,430422,243976,133506,320226,427834,486788,125966,69416,762,0,0
neg,58750,504,476,0,0,0,0,0,0,1530,559836,2086684,559370,15296,0,1443494,0,0,0,0,0,3005238,2714976,373206,240844,0,0,0,0,902,326,0,0,0,0,0,424810,1856360,746264,195282,0,2736,590,1168,223386,2606468,387978,390,0,0,0,944894,718694,255666,220466,201614,208688,672198,496,0,0,3378946,0,98,562,18,1443494,31408,226802,145088,122520,160240,,84620,58749.55,3378946,3378946,3382158,18646,71654,92366,953000,3222716,1209600,110702,2,66,0,2808896.64,0,410116.8,0,0,0,0,0,5080,865794,1598656,689688,53762,9142,594,212,222,3378946,4858,528,8930,296876,132358,2211512,564828,2826,0,0,828,666,2755766,40174,0,78086,0,20,2828128,2536,530,0,0,0,0,0,0,0,0,17978,71876,12624,0,0,139588,23106,79000,55400,0,0,0,0,9324160,1015.46,1222,430394,360034,288070,149048,317184,308166,258376,226974,801148,83322,0,0
neg,14,26,18,0,0,0,0,0,0,4,2842,5802,0,0,0,2864,0,144,0,0,0,19272,17110,6410,422,0,0,0,0,16,26,0,0,0,0,0,0,0,0,8648,0,1958,8,10,18,56,6596,2,0,0,0,6352,602,156,296,862,260,92,24,4,0,25708,0,4,0,0,2864,214,4168,2080,,,,6200,13.19,25708,25708,29888,39,0,2464,25560,8686,1209600,378,0,6,0,2472.96,0.0,4340.16,2,22,0,0,0,1862,5314,1322,150,0,0,0,2,6,25708,1914,8,28,300,808,2496,2780,300,14,0,28,38,2420,74,0,82,0,0,2920,54,48,0,0,0,0,0,0,0,0,144,0,0,1240,348,98,32,60,6,0,46,0,0,0,101.54,48,6332,2040,150,24,60,26,16,0,0,0,0,0
neg,434,4,4,0,0,0,0,0,0,32,34244,5868,0,0,0,19014,0,0,0,0,0,39876,32188,11578,1490,0,0,0,0,34,22,0,0,0,0,0,0,0,16178,23966,0,2844,64,108,70,132,31160,5766,0,0,0,21204,11466,4638,1456,970,246,110,54,0,0,51540,4,0,2,0,19014,712,5506,5950,,,,10880,434.29,51540,51540,51022,147,6,4752,50800,40284,1209600,1098,0,8,0,24084.48,2105.28,11568.0,0,40,0,0,0,4394,23068,9962,2650,46,24,0,4,8,51540,2700,64,884,2190,1072,8616,23504,1092,22,0,4,92,24490,4530,0,34,0,0,26166,224,94,120,3908,0,0,0,0,0,0,612,4,2,0,0,556,110,1000,142,0,0,0,0,0,282.24,158,16786,5248,1900,728,942,1744,3342,9454,0,0,0,0
neg,31068,372,316,0,0,0,0,0,0,90718,1090824,851188,196280,13250,1056,1023158,2692,0,0,0,0,2037748,1785294,497400,191262,0,0,0,0,1110,246,0,0,0,0,0,0,1064342,723128,455846,0,2184,838,1382,5770,914874,1289160,29106,2,0,0,787036,518232,151828,123450,106628,101926,135606,309232,9378,0,2535870,72,192,158,10,1023158,25440,313682,182588,180380,293380,,17380,31067.97,2535870,2535870,2525980,15271,2502,7336,109200,2243316,1209600,56550,0,100,0,1853887.68,17197.44,369935.04,0,0,0,0,88,331580,860810,867574,161604,17516,3702,442,20,32,2535870,4270,684,38596,269292,125736,1476530,315052,13020,136,0,448,754,1561118,39664,0,79096,0,40,1874806,2146,330,0,0,20,17266,0,0,0,0,14824,18340,4124,0,0,55422,7990,1258700,159558,0,0,0,0,0,1333.54,1404,415154,432344,245406,143046,309170,305022,200880,106620,85668,6,0,0
neg,3712,224,,0,0,0,0,0,0,9556,178982,34798,28,0,0,111816,0,0,0,0,0,206442,180944,65244,17558,0,0,0,0,62,100,0,0,0,0,0,0,166,114770,108428,0,1208,188,368,604,5598,215396,2,0,0,0,59042,76396,44134,16590,7874,4792,4202,6446,3886,2,271752,0,96,2,2,111816,3262,42144,22270,,,,64220,3711.77,271752,271752,271570,1266,230,26440,271000,223364,1209600,5176,,,,182640.96,0.0,39318.72,2,58,0,0,282,127154,85772,8572,1168,392,24,0,,42,271752,1250,70,13758,16732,57930,133438,186,0,0,0,,,,,,,,,,228,98,0,0,0,0,0,0,0,0,1800,872,250,491952,78954,7330,922,17820,1946,247756,136,0,0,2711790,141.78,170,41698,28058,15564,5310,10474,10656,12430,97194,1980,0,0,0
neg,79406,2130706432,1204,0,0,0,0,0,0,1704,619508,2806260,1305426,25438,358,2016086,0,0,0,0,0,4509938,4105426,468266,311998,0,0,0,0,1094,416,0,0,0,0,0,80786,2065938,2492880,119090,0,2812,1756,3478,6120,116650,4624572,3306,0,0,0,1216196,1152264,572688,440552,367098,348440,644410,17046,0,0,4979128,0,2696,2014,40,2016086,44112,267096,199786,104740,94080,105240,7140,79405.29,4979128,4979128,5018018,26872,20832,9026,128920,4758694,1209600,167858,2,84,0,4423985.28,0,329721.6,32,1300,0,0,0,46718,1081994,2154242,1326982,124940,20988,2830,94,150,4979128,7266,1118,32302,292272,233046,3525408,658782,8500,0,0,1704,862,4385772,966576,0,28420,0,26,4468434,4996,238,0,0,0,0,0,0,0,0,25054,53188,16370,0,0,143954,21474,8861420,985332,0,0,0,0,34200,1880.3,2258,362572,906872,575508,272946,628196,673568,619316,393410,313834,12472,0,0
neg,168,38,,0,0,0,0,0,0,20414,8096,988,0,0,0,9542,0,0,0,2218,3838,26522,21872,27624,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29498,0,1172,96,134,160,842,27094,0,0,0,0,17772,8690,1510,594,162,86,86,562,34,2,56428,4,8,38,0,9542,562,20676,6832,,,,27100,167.77,56428,56428,55558,88,252,5010,55840,29498,1209600,0,,,,16272.96,76.8,11966.4,0,38,0,0,12332,14106,1430,1462,142,26,0,0,,0,56428,1192,44,350,3082,2070,15550,7210,0,0,0,,,,,,,,,,102,126,0,0,0,76,0,0,0,0,528,0,0,0,0,592,98,63960,10106,0,0,0,0,0,111.82,126,13692,8806,4216,734,552,648,326,326,20,178,0,0
neg,67790,234,214,0,0,0,0,0,0,3826,776324,2919646,635294,12434,0,1721408,0,0,0,0,0,3955928,3487784,765256,388750,0,0,0,0,386,78,0,0,0,0,0,85844,2174948,1290916,795812,0,2318,806,1288,2964,2080118,2258430,1596,0,0,0,1264014,1058240,569288,501246,397214,280704,226812,50002,0,0,4721924,162,114,160,10,1721408,41596,484324,278812,198480,195160,201460,162480,67790.04,4721924,4721924,4729862,27048,3230,103106,1084420,4347538,1209600,118176,6,94,0,3833800.32,0.0,510899.52,0,0,0,0,0,250640,1584626,2168124,308812,28000,6880,438,22,36,4721924,5912,830,118586,273020,186490,3069866,675398,17342,76,0,368,338,3619508,69822,0,59568,0,42,3863006,2396,322,0,0,0,0,0,0,0,0,24724,38154,21654,0,0,72378,14182,20680580,2085490,0,0,0,0,28933210,1610.64,1660,535710,745616,629560,314260,581900,556986,433210,259988,286628,3664,0,0
neg,14096,48,44,0,0,0,0,0,0,788,370128,539664,107840,2280,0,409784,0,0,0,0,0,936344,838326,196540,73596,0,0,0,0,106,26,0,0,0,0,0,16442,583102,275308,145848,0,1014,590,946,56356,561360,398802,1632,0,0,0,351058,311140,100954,61652,41734,40778,103266,10118,0,0,1133102,486,1006,2850,0,409784,9694,120024,75970,,,,193860,14096.26,1133102,1133102,1133276,5433,4476,111712,1130200,1020700,1209600,31750,2,64,0,847239.36,0.0,172608.96,0,0,0,0,0,144616,448158,375672,47514,3844,860,36,0,4,1133102,1720,206,5776,98564,42194,473746,390376,8024,94,0,64,82,715506,54242,0,14350,0,14,857018,1046,174,0,0,0,0,0,0,0,0,5578,12462,2288,0,0,29104,4726,452240,62556,0,0,0,0,184800,536.84,564,182156,194990,133018,65438,150046,158510,64878,37822,32494,1348,0,0
neg,79360,2130706438,520,0,0,0,0,0,0,56836,1935916,3108406,541694,74820,3424,2354536,0,0,0,0,0,4861244,4012174,1323028,746062,0,0,0,0,3638,424,0,0,0,0,0,0,395080,5326012,4,0,3172,732,1388,40238,3018690,2653308,3568,0,0,0,1984200,1437714,470988,376104,349714,317954,404354,377242,2826,0,6185408,236,456,264,16,2354536,72518,671480,648662,243740,235940,291340,20560,79359.28,6185408,6185408,6197538,34669,3154,5634,125660,5721096,1209600,220434,2,110,0,4683240.0,49464.96,983816.64,0,0,0,0,846,580318,2648656,2106352,334030,43348,7328,218,2,12,6185408,9050,1290,190254,762576,194512,2851210,1681922,30224,58,0,1122,1164,4547260,65290,0,167256,0,24,4708914,6106,314,0,0,100,49518,0,0,0,0,42226,89730,26078,0,0,206352,27024,12870440,1333190,0,0,0,0,251140,2124.16,2488,1074326,1436340,572472,230746,413066,415824,381060,336384,790564,70314,0,0
neg,2294,2130706432,36,0,0,0,0,0,0,156,26980,112864,6396,0,0,60614,0,0,0,0,0,146036,134280,14848,8718,0,0,0,0,16,12,0,0,0,0,0,874,98904,25112,21506,0,1088,52,62,80,27696,117308,110,0,0,0,71526,50088,15200,7218,1458,540,280,86,0,0,160920,0,776,6,2,60614,1482,7364,7444,,,,14500,2293.46,160920,160920,169336,505,0,15858,160540,146396,1209600,3530,2,6,0,126749.76,0,18552.96,0,0,0,0,0,9602,93630,42224,816,110,14,0,0,0,160920,1194,32,1198,10852,2570,39188,89022,2294,46,0,74,74,127554,68488,0,18,0,6,127628,118,4,0,0,0,0,0,0,0,0,742,516,154,0,0,2596,506,539020,53938,0,0,0,0,1293490,83.02,92,21028,20714,10970,6720,14316,71330,1318,0,0,0,0,0
neg,4868,86,42,0,0,0,0,0,790,102408,175218,29356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,530,0,0,0,0,0,0,0,124882,182890,0,1472,124,140,1568,7000,268944,24784,3740,0,0,150724,109796,20770,10254,6092,3518,2350,2016,702,1550,0,300,318,24,0,0,0,0,0,,,,0,4867.99,0,0,477630,1315,0,0,0,308072,1209600,7120,2,8,0,235545.6,0.0,71127.36,0,86,0,188,16616,69496,192808,27196,1176,250,42,0,436,516,0,1798,98,12082,21584,20724,48226,193100,10098,62,0,58,814,233960,141230,0,576,0,0,239936,358,118,0,0,0,0,0,0,0,0,0,388,58,0,0,7186,1052,240,42,0,0,0,0,3868000,321.96,266,73860,32600,16178,5560,9474,11638,12042,146002,418,0,0,0
neg,24,32,20,2,2,0,0,0,0,2806,2092,1906,0,0,0,3122,0,0,0,98,598,15244,12790,44176,356,0,0,0,0,30,82,0,0,0,0,0,0,0,1658,5146,0,86,4,18,680,472,4708,836,0,0,0,5328,516,172,82,28,20,30,310,132,186,59538,0,0,14,0,3122,176,42280,1878,,,,43980,23.0,59538,59538,60226,25,0,5810,59320,6864,1209600,310,2,2,0,2621.76,0.0,3056.64,0,22,0,0,1964,1910,1704,540,686,0,0,0,0,12,59538,1216,12,16,398,174,134,4068,774,12,0,46,314,3068,62,0,22,0,0,3068,42,50,0,0,0,0,0,0,0,0,186,0,0,808,180,84,26,1140,114,59974,2,0,0,0,102.66,56,4304,2160,292,24,22,2,0,0,0,0,0,0
pos,72504,1594,1052,0,0,0,244,178226,1249396,3813464,4876588,1202196,80186,5892,1154,,,,,,,,,,,0,,,,6488,1414,0,0,0,0,0,0,605072,8238656,2563618,0,8592,7120,15282,23666,1102276,10250396,14,0,0,0,7118800,2398182,787330,396066,243178,157416,110850,103378,72600,19546,,366,234,90,4,,,,,,,,,72504.05,,,11636426,35035,1402,,,11407346,,290216,0,1180,0,5581807.68,0.0,5817712.32,150,780,27232,622982,2436254,5437272,2478172,372132,28154,4912,236,0,8,16,,6672,1154,2769170,2753324,3317804,2547452,11770,0,0,0,2210,3508,5359592,113530,0,6,0,0,5805990,14806,4982,0,0,0,0,0,0,0,0,,42400,7362,0,0,339296,53004,88760,10772,0,0,0,0,1550150,2365.36,2720,5935440,2161030,1432098,372252,527514,358274,332818,284178,3742,0,0,0
neg,34,32,28,0,0,0,0,0,0,1210,6824,2818,780,0,0,4718,0,0,0,0,0,10662,6162,9522,1704,0,0,0,0,44,40,0,0,0,0,0,0,11632,0,0,0,100,26,28,30,764,10484,200,0,0,0,9846,1394,260,76,28,18,10,0,0,0,20222,4,10,2,0,4718,334,4816,4668,,,,9320,34.07,20222,20222,22466,23,0,1818,19940,11632,1209600,924,0,4,0,5830.08,0.0,5734.08,0,0,0,0,0,6546,3102,1760,142,82,0,0,0,4,20222,150,16,32,324,478,3216,5606,1758,52,0,58,130,6278,68,0,4,0,16,6346,104,48,0,0,0,0,0,0,0,0,266,0,2,0,0,234,86,660,66,0,0,0,0,0,62.08,64,6364,4288,748,58,100,74,0,0,0,0,0,0
neg,49214,266,256,0,0,0,0,0,0,124196,1251812,1549004,446660,14784,0,1563630,0,0,0,188,236,2997160,2457720,999120,429848,0,0,0,0,620,226,0,0,0,0,0,79028,1899456,1200454,207518,0,5606,2868,3616,319838,2403074,651370,84,0,0,0,1180152,909094,280832,180310,174994,494080,166994,0,0,0,3997520,0,442,192,2,1563630,51394,652022,345204,267240,384940,232260,104480,49214.0,3997520,3997520,3984860,20835,6094,29674,358000,3386460,1209600,126584,0,66,0,2962200.0,0.0,420388.0,0,0,0,0,5006,420014,1115182,1316580,485870,34198,8514,1092,874,878,3997520,8284,1268,58018,237958,119778,1525176,1386192,49380,402,0,480,666,2937620,74540,0,31666,0,28,2980660,4076,290,0,0,0,0,0,0,0,0,28420,40108,6868,0,0,125466,23392,133980,25546,0,0,0,0,3200320,2546.8,2698,458718,891336,454138,166956,305782,290974,184960,146850,419584,67158,0,0
neg,78676,2130706434,832,0,0,0,0,0,0,1884,768764,2734664,1395208,143362,10078,2278854,18198,0,0,0,0,4007976,2964170,1406964,944422,0,0,10466,0,1446,206,0,0,0,0,0,7108,2283388,2740054,23410,0,4812,7328,9040,568546,3468030,985790,10414,0,0,0,1329906,1283768,423730,302872,245872,232300,469932,765580,0,0,5415772,36,30,42,8,2278854,84716,710302,687674,316560,303360,251360,125540,78675.96,5415772,5415772,5389542,40229,0,48900,565920,5053960,1209600,78312,4,148,0,4452288.96,0,600676.8,0,0,0,0,0,123766,1285542,2373444,1176068,83394,10742,1004,0,18,5415772,7718,1040,123854,251694,211470,3583726,848870,25324,264,0,1148,1092,4422284,75006,0,66684,0,44,4473444,1836,24,0,0,0,0,0,0,0,0,53928,54302,21442,0,0,58962,10934,6275380,627526,0,0,0,0,0,2913.86,2142,624048,777932,773332,398192,1015910,519690,425174,241870,261886,15926,0,0
neg,1402,0,,0,0,0,0,0,0,140,39436,42228,608,0,0,19104594,12906,823030,,452,1192,43201254,37649624,9549118,4477754,0,0,5234,0,0,0,0,0,0,0,0,0,37642,43176,1594,0,1792,104,270,688,56160,23398,0,0,0,0,17256,36300,17716,6354,2610,1422,664,90,0,0,52758874,2,502,208,26,19104594,574028,4903044,4617288,137340,264080,253300,65580,1401.67,52758874,52758874,120480,326,878,,626460,82412,1209600,0,,,,72107.52,0.0,8545.92,,,0,0,0,6926,73244,1876,304,62,0,0,,4,52758874,1762,26,1886,1832,3282,65654,7144,826,0,0,,,,,,,,,,100,48,0,0,0,0,0,0,0,0,311212,210,82,0,0,722,144,213440,22896,0,0,0,0,401700,,,11004,7694,2580,1064,3656,56410,4,0,0,0,0,0
neg,42,26,26,0,0,0,0,0,0,94,0,16742,2062,0,0,6772,0,0,0,0,0,16554,11246,10658,2720,0,0,0,0,30,18,0,0,0,0,0,0,16524,0,2374,0,138,36,38,76,7588,11016,6,0,0,0,17242,1300,248,60,18,4,22,4,0,0,27236,2,18,2,0,6772,392,3984,6636,,,,10360,42.64,27236,27236,32260,29,0,2510,26960,18898,1209600,1108,2,4,0,7506.24,0.0,11312.64,0,0,0,0,0,54,8276,10258,260,40,10,0,6,12,27236,198,22,38,646,1498,7112,7802,1554,28,0,44,76,8242,30,0,4,0,18,8574,100,152,0,0,0,6,0,0,0,0,262,0,6,0,0,376,142,21520,2116,10464,28,0,0,0,92.72,68,12266,5698,748,106,66,14,0,0,0,0,0,0
neg,130198,262,248,0,0,0,0,0,37436,6298276,3110620,320660,7978,0,0,3097758,0,52,0,219488,350728,8149820,7234028,3238084,777712,0,0,0,0,1566,1438,0,0,0,0,0,0,3364,2611280,7160326,0,21446,14394,17468,22156,37730,133690,9505826,22260,0,0,4296204,2326300,1157302,766088,399828,276900,192116,169124,98446,92662,11611544,4622,2622,5392,72,3097758,126864,1839398,1393774,399300,543940,346700,263060,130198.77,11611544,11611544,11381938,41765,2,45862,691180,9785342,1209600,375336,4,492,0,7844318.4,0,1928512.32,474,4234,0,400,4260548,4241040,1070714,148506,33594,17830,2332,6,0,176,11611544,26642,4132,854508,1078584,348998,6107940,1315586,38494,86,0,178,2130,8098392,3362738,0,2876,0,0,8099092,16310,7120,0,0,0,0,0,0,0,0,66392,2762,1048,14179336,2244790,312798,64468,48244200,4826366,11292140,8562,0,0,2956620,8455.72,8394,2048418,2047514,896204,400650,681960,1470770,2189346,39584,524,0,0,0
pos,1119924,,,0,0,24,298618,3366036,11880654,20676106,23675846,6641574,995404,161612,2084,11332802,21850,138,976,3181404,4790438,21743390,20411440,14413512,3703114,2,0,0,0,17926,6500,0,0,0,0,0,0,120,10894868,56802438,532,409168,385006,597268,1040078,17264510,48001928,0,0,0,0,13494652,21500164,8919740,6618394,4613984,3008178,2228322,3069656,2779916,1464952,39340662,39316,46438,13062,176,11332802,364046,8635212,5771526,763680,675460,596320,354960,1119923.0,39340662,39340662,85438098,526369,399824,30354,602220,67697958,1209600,0,,,,56120659.2,0.0,11522065.92,,,487394,5526660,13986332,21236296,19765010,5991842,594786,100760,8864,14,,0,39340662,63704,10334,5670896,7641840,33622712,20660668,27804,0,0,0,,,,,,,,,,86818,4836,,,,,,,,,257904,521220,131306,3264651882,20587666,2560250,330236,214805580,24337442,67142592,107362,0,0,,,,11826648,7070082,3923460,2514748,6993744,9028044,15156900,10766014,418236,82,0,0
neg,41340,90,86,0,0,0,0,0,0,120,1474,2072282,905894,52200,420,1285392,0,0,0,0,0,2708630,2387290,560912,277904,0,0,0,0,256,92,0,0,0,0,0,0,25694,31506,2975190,0,1330,1010,2970,59096,2337152,630790,42,0,0,0,1050128,934838,361332,221094,162196,209250,93552,0,0,0,3269882,0,32,106,14,1285392,43012,312784,247590,221120,204180,,131980,41339.02,3269882,3269882,3263480,15272,2864,82342,846760,3032390,1209600,103658,2,164,0,2480172.48,0.0,550588.8,0,0,0,0,0,516,470366,1814918,671702,70820,3954,114,174,218,3269882,2966,412,34694,446784,129788,1753274,652090,12298,84,0,170,210,2291060,17794,0,112,0,14,2527622,2038,534,0,0,0,0,0,0,0,0,18274,27774,5442,0,0,146118,28798,959580,104668,0,0,0,0,1352740,804.22,850,581614,528564,461612,220818,426838,310464,239506,162142,100822,10,0,0
neg,43794,2130706432,114,0,0,0,0,0,90438,1866106,1070774,26282,212,0,0,167998,0,0,0,130866,189518,2625384,2523308,506862,152508,0,0,0,0,518,512,0,0,0,826,2170,9690,136886,1430258,1473982,0,6034,4860,5772,9356,26994,2545254,426884,28658,0,0,1534478,555046,258068,207046,108436,85130,65236,72048,66394,101930,3264266,3184,78,7544,12,167998,24766,208952,293418,159380,224780,,113000,43793.46,3264266,3264266,3229872,13307,74,80366,832980,3060630,1209600,64958,0,90,0,2280387.84,42320.64,733726.08,134,1278,0,5522,1313140,1468448,237622,21750,5518,1570,242,0,58,66,3264266,6224,722,180810,204238,219428,1810528,609348,22424,90,0,64,808,2297276,1431732,0,1376,0,0,2299306,2654,280,0,0,40,43054,0,0,0,0,31616,4358,1140,3100378,448474,46944,7428,9760040,976182,3171116,5786,0,0,3793470,18.9,1870,792336,351386,159116,86628,202838,498518,880586,80964,1420,20,0,0
pos,871252,,,,,0,28054,765698,9369826,23738300,18550302,6044466,1117368,175760,9006,19094374,32356,376,,4026108,5897380,43448810,41223322,17563244,5704246,,0,0,0,,,0,0,0,0,0,0,262,29737778,30060740,0,138552,98342,142056,250308,9580166,49589324,32,0,0,0,14210112,17197078,11303586,6217978,3102256,1963114,1732330,2109418,1242080,720828,65037584,,,,,19094374,708852,8123006,9433586,323820,321800,312220,273180,871252.37,65037584,65037584,65354762,395978,,,889280,59798780,1209600,,,,,45683881.92,10826697.6,3294667.2,,,61976,2142132,13364050,23791728,14568694,5098366,702524,64272,5020,18,,,65037584,26520,6122,4975754,9054576,3482154,42074992,178652,10,0,0,834,8498,9764108,3420130,0,3664,0,0,9854618,,,,,,,,,,,371156,,,,,,,,,,,,,,,,14272216,5827164,5157090,2793730,7066730,13344066,8143400,3127852,66476,56,,
neg,14,30,6,0,0,0,0,0,0,972,2626,4860,0,0,0,3326,0,0,0,0,0,12728,10564,6066,592,0,0,0,0,14,6,0,0,0,0,0,0,0,0,8458,0,1478,10,14,14,52,6890,0,0,0,0,6660,680,128,230,48,522,70,52,68,0,18804,0,14,0,0,3326,184,4240,1812,,,,5880,13.94,18804,18804,20096,30,32,1796,18620,8508,1209600,266,0,4,0,2499.84,0.0,4673.28,4,30,0,0,286,2122,4684,1350,14,2,0,0,0,4,18804,1384,14,32,116,534,2562,3168,642,6,0,16,8,1548,72,0,18,0,0,2672,50,102,0,0,0,0,0,0,0,0,152,0,0,2074,320,116,22,3660,414,0,36,0,0,0,161.32,70,6102,2000,238,62,28,14,14,0,0,0,0,0
neg,8,2,2,0,0,0,0,0,0,46,0,4416,406,0,0,1492,0,0,0,0,0,5646,4218,6372,410,0,0,0,0,0,0,0,0,0,0,0,0,3294,0,1574,0,1612,14,10,10,438,2782,2,0,0,0,3480,362,88,254,44,106,534,0,0,0,12026,0,4,0,0,1492,100,5250,1108,,,,6280,7.33,12026,12026,15056,24,0,1136,11920,4868,1209600,298,2,0,0,1506.24,0,1760.64,0,10,0,0,0,0,2942,1710,196,20,0,0,0,6,12026,1630,8,10,82,396,484,1646,580,32,0,2,0,2062,122,0,2,0,16,2062,50,36,0,0,0,0,0,0,0,0,88,0,0,0,0,46,16,1900,192,14102,12,0,0,0,41.54,28,3440,1326,94,8,0,0,0,0,0,0,0,0
neg,42124,1834,1602,0,0,0,0,0,0,572,175818,1665648,1849838,111766,376,1633888,0,0,0,0,0,3437922,3089066,433184,315956,0,0,0,0,6580,644,0,0,0,0,0,2470,174074,3315240,312234,0,1896,228,754,165534,3187888,447604,114,0,0,0,1517402,977288,436360,323862,287242,238278,23586,0,0,0,3871304,0,490,252,12,1633888,49228,179204,253272,129760,135140,134780,29800,42123.44,3871304,3871304,3884964,13792,9138,21432,238280,3804018,1209600,184814,2,46,0,3057730.56,0.0,742987.2,0,0,0,0,0,55034,267436,1302234,1914286,253438,10800,790,22,30,3871304,3846,368,2810,651960,235652,1874164,1029826,5392,0,0,2726,1240,2997292,169192,0,1018,0,16,3079590,4648,718,0,0,0,0,0,0,0,0,21004,22110,7944,0,0,163256,34972,3895920,455884,0,0,0,0,2123490,703.8,842,772994,1397526,414466,142220,253438,193410,179960,191646,255990,2368,0,0
neg,14,54,30,0,0,0,0,0,0,78,3610,2986,0,0,0,3266,0,0,0,0,0,7530,3734,24524,1054,0,0,0,0,16,48,0,0,0,0,0,0,0,76,6598,0,102,54,62,98,1270,5088,0,0,0,0,5218,566,92,196,36,34,28,472,32,0,32068,0,4,2,0,3266,160,21448,2930,,,,24220,14.76,32068,32068,31998,28,48,3000,31820,6674,1209600,438,2,2,0,2304.96,0.0,3626.88,0,20,0,0,0,2932,3016,726,0,0,0,0,0,18,32068,1030,20,20,572,458,4552,22,0,0,0,54,214,2612,84,0,0,0,0,2688,72,56,0,0,0,0,0,0,0,0,214,0,0,1784,728,70,20,8460,852,19864,6,0,0,0,44.42,50,4594,1672,256,44,48,22,16,22,0,0,0,0
